Y X W1 W2 state county
0.005932328 0.063937308 0.033218786 0.004068539 21 1310
0.003839646 0.057269296 0.027272727 0.002416126 31 1570
0.00653957 0.097871869 0.038505096 0.00307163 72 450
0.005712366 0.099014337 0.028280543 0.003232223 73 50
0.005300353 0.141985223 0.014705882 0.003743916 35 1670
0.017539586 0.216077954 0.048478016 0.009011809 37 210
0.008565052 0.053682369 0.039325843 0.006820065 21 270
0.006706671 0.157783269 0.025727069 0.003143336 73 510
0.004485603 0.043167897 0.027932961 0.003427765 49 3550
0.008154944 0.183893986 0.021064302 0.005246065 36 270
0.011658359 0.076539664 0.046357616 0.008782362 4 30
0.004949985 0.093843457 0.037362637 0.001593263 35 810
0.029406586 0.160591653 0.13377193 0.009439899 23 510
0.013224181 0.288098237 0.042622951 0.001326847 73 690
0.003532945 0.040408055 0.020765027 0.002807308 32 1110
0.007006369 0.146178344 0.037037037 0.001864976 33 1550
0.005249344 0.077808822 0.026115343 0.003488799 31 370
0.008250058 0.107599349 0.055075594 0.002604167 21 930
0.004703511 0.15605577 0.019375673 0.001990446 36 750
0.031603571 0.044397766 0.12688172 0.0271769 34 990
0.013862514 0.088587163 0.122186495 0.003333681 35 590
0.005170486 0.130519843 0.01391863 0.003857281 67 430
0.012321859 0.040999781 0.043850267 0.010973937 21 1570
0.040658094 0.177004539 0.13034188 0.021369485 33 1250
0.012987448 0.015732218 0.027659574 0.012752933 34 970
0.004782312 0.058381467 0.023404255 0.003627729 32 1610
0.019291875 0.0533931 0.123273114 0.013426842 21 1450
0.010948094 0.052406358 0.050901379 0.00873849 24 690
0.006810358 0.070722946 0.044444444 0.003946203 25 150
0.006914894 0.100531915 0.033862434 0.003903016 37 1230
0.006722198 0.13824346 0.023255814 0.004069866 64 150
0.021699302 0.013626474 0.051470588 0.02128802 47 1190
0.011278768 0.145252248 0.039874082 0.006419401 35 990
0.038924629 0.008856212 0.044025157 0.038879054 54 930
0.006368483 0.141735782 0.016718913 0.004659189 37 390
0.002428571 0.068357143 0.01985371 0.001150042 35 1850
0.012199735 0.090883299 0.073881374 0.006033496 31 890
0.00211249 0.127145498 0.004153686 0.001815157 37 1010
0.007573762 0.063553741 0.05388601 0.004430691 21 150
0.011186714 0.111405836 0.072463768 0.003504218 35 1390
0.00600551 0.053443526 0.022680412 0.005064028 32 50
0.010781991 0.115047393 0.07415036 0.002543848 71 1150
0.006541078 0.127158556 0.034979424 0.002398082 33 1670
0.005639877 0.080700008 0.020554985 0.004330567 67 390
0.003651053 0.075584557 0.022610483 0.00210084 35 890
0.006524103 0.070750272 0.035860656 0.004290506 32 2010
0.004357832 0.047887186 0.039877301 0.002571355 31 490
0.017268041 0.253865979 0.062944162 0.001727116 62 650
0.004504505 0.10832784 0.02535497 0.001971414 35 510
0.017566843 0.029446793 0.082912032 0.015584256 49 270
0.01970897 0.182354025 0.065656566 0.00946159 66 310
0.007984211 0.088813134 0.053535354 0.003544354 71 1030
0.009254975 0.114645997 0.056508577 0.003136025 32 1670
0.018287363 0.033286357 0.203629032 0.011905588 14 610
0.023003195 0.127028754 0.070422535 0.01610306 23 90
0.015969118 0.040471353 0.103413655 0.01228085 24 1270
0.006837819 0.061975508 0.043129388 0.004440027 31 190
0.016336213 0.04471199 0.103103103 0.012275112 34 1070
0.017827666 0.03304721 0.25974026 0.009559903 45 330
0.005668934 0.103277675 0.027944112 0.003103448 33 390
0.0232922 0.025411967 0.089374379 0.021569135 42 1310
0.005303425 0.087636933 0.033730159 0.002572899 35 110
0.020013803 0.077448048 0.092079208 0.013963927 63 110
0.015441911 0.030611318 0.09495549 0.012931034 53 1110
0.013016412 0.095359366 0.084075173 0.005526014 21 1230
0.007240795 0.15606224 0.023692004 0.004198613 37 570
0.004151943 0.089487633 0.031589339 0.001455322 31 1310
0.014604738 0.086100025 0.082840237 0.008176159 31 1350
0.004770559 0.076859003 0.024630542 0.003117054 35 950
0.009049774 0.170437406 0.021632252 0.006464646 64 50
0.009089532 0.077109529 0.060903733 0.004760341 31 50
0.006210067 0.060787007 0.038310413 0.004132494 21 850
0.006361008 0.08409748 0.033398821 0.003878416 32 1570
0.010636544 0.028116755 0.058651026 0.009247476 22 670
0.005242709 0.048073772 0.042843233 0.003343824 32 910
0.028506108 0.036757877 0.124392614 0.024847024 21 1650
0.005053405 0.118410474 0.025218235 0.002344971 37 250
0.002140182 0.110433387 0.009689922 0.001202935 72 570
0.006548835 0.072882191 0.023188406 0.005240772 32 1390
0.006492559 0.075576306 0.056949807 0.002367424 63 690
0.007012821 0.073386697 0.054054054 0.00328721 13 1230
0.005667182 0.133565173 0.021215043 0.003270403 31 1430
0.004619803 0.129853914 0.017307692 0.00272636 33 1490
0.014845606 0.123752969 0.101727447 0.002575224 37 530
0.003041671 0.052874379 0.012464046 0.002515656 35 1110
0.007259953 0.048899297 0.019157088 0.006648281 31 1450
0.007689557 0.093705293 0.04389313 0.00394633 33 550
0.02007874 0.206299213 0.086832061 0.002728175 25 1250
0.004541326 0.105863357 0.025738799 0.002031603 37 790
0.008554377 0.069761273 0.02756654 0.0071286 31 970
0.04869238 0.039661336 0.147058824 0.044629913 46 470
0.003424322 0.103512376 0.013232514 0.002291826 31 630
0.016932411 0.149569635 0.096226415 0.00298656 65 70
0.020168684 0.043230249 0.156456173 0.014010732 32 210
0.004847794 0.075711129 0.024482109 0.003239491 31 250
0.019912985 0.177710843 0.065913371 0.00997151 23 690
0.003622332 0.083943618 0.016885553 0.002406946 67 30
0.004635157 0.074935038 0.025304592 0.002960826 63 190
0.006726825 0.175717801 0.028011204 0.00218949 64 710
0.009648127 0.152099886 0.055970149 0.001338688 37 910
0.008094645 0.133499377 0.037313433 0.003592986 35 1430
0.003722909 0.143730887 0.009250694 0.002795031 33 570
0.006642417 0.085639728 0.019390582 0.005448413 21 530
0.008765462 0.088883428 0.0359447 0.006114008 25 110
0.004709815 0.054947838 0.024884793 0.003536788 31 850
0.003837 0.052795182 0.022079117 0.002820224 35 410
0.009887967 0.016449706 0.018382353 0.009745899 34 770
0.004674047 0.134071341 0.017431193 0.002698864 37 270
0.00535523 0.077829347 0.020183486 0.004103755 31 950
0.005490345 0.069102613 0.026484018 0.003931937 31 290
0.010561193 0.025218012 0.097627737 0.008308745 22 1770
0.006245017 0.145894233 0.029143898 0.002333541 35 1370
0.009286776 0.081649331 0.046405823 0.005986571 6 170
0.037345057 0.017505991 0.01631913 0.037719695 47 210
0.031262977 0.01637302 0.042572464 0.031074724 56 110
0.014587892 0.201495259 0.057013575 0.003882165 36 910
0.004287971 0.124802528 0.023508137 0.001547189 31 1950
0.005077247 0.080510626 0.018918919 0.003865268 31 1370
0.002800407 0.141675153 0.007187781 0.002076227 33 110
0.010773605 0.167290139 0.047406082 0.003414196 64 850
0.031453744 0.098502203 0.104651163 0.023455825 49 1570
0.003712871 0.08175597 0.025823687 0.001744232 37 350
0.00738676 0.156515679 0.030276046 0.003139458 36 810
0.004994649 0.134260911 0.030115146 0.001098901 35 1790
0.043981844 0.176866489 0.125663717 0.02643088 23 970
0.008997785 0.156699889 0.040636042 0.003118844 64 830
0.00405803 0.115045146 0.014109347 0.002751347 35 1770
0.00862754 0.128959019 0.054577465 0.00182458 71 210
0.00613859 0.134104592 0.031690141 0.002181322 35 1530
0.024939551 0.078549223 0.098504837 0.018668466 6 10
0.013618437 0.070187331 0.115013169 0.00596461 23 270
0.006665542 0.096101924 0.038630378 0.003267059 31 1470
0.004017488 0.134704006 0.021052632 0.001365561 68 70
0.013800425 0.202052371 0.039404553 0.007317073 36 790
0.015933938 0.132937893 0.083114611 0.005633803 25 1290
0.003813208 0.063332412 0.022687609 0.002537023 72 190
0.019246321 0.185508653 0.095030514 0.001985703 71 630
0.00305499 0.146003055 0.009590235 0.001937696 33 1410
0.00383574 0.259702166 0.010425717 0.001523926 73 290
0.029661017 0.103948792 0.150043365 0.015695744 49 150
0.022257794 0.088116472 0.089965398 0.015715122 49 1230
0.046726075 0.089732662 0.188255613 0.032774325 25 610
0.011176338 0.130729284 0.06044905 0.003766234 64 670
0.006883827 0.082251082 0.047454702 0.003247758 35 470
0.003528115 0.12800441 0.010335917 0.002528765 37 1270
0.00996264 0.160785942 0.049913941 0.002308326 71 1090
0.023082672 0.03354605 0.1302485 0.019362898 22 830
0.028456618 0.095784812 0.060787671 0.025031743 37 1150
0.006390442 0.040634877 0.052991453 0.004416609 22 170
0.00431241 0.112314327 0.018771331 0.002482997 35 210
0.022938019 0.191150155 0.104680851 0.003620274 25 1130
0.004525207 0.083504207 0.013547841 0.003703132 31 1330
0.008060823 0.108637904 0.055649241 0.002260816 71 890
0.025960023 0.098366094 0.10539629 0.017293717 49 4770
0.010839425 0.149609277 0.035383319 0.006521417 35 930
0.015319892 0.047150341 0.156565657 0.008330556 14 350
0.013919884 0.033195715 0.03697479 0.013128282 53 470
0.006647199 0.04576193 0.026868178 0.005677471 23 450
0.005377067 0.080051082 0.020990764 0.004018412 25 650
0.00696527 0.03847022 0.0620285 0.004762224 13 30
0.006181534 0.093505477 0.031799163 0.003539059 35 1590
0.007222761 0.105258522 0.039330544 0.00344556 33 1610
0.003293242 0.085624284 0.014214047 0.002270592 73 470
0.002564302 0.09301422 0.010025063 0.001799178 31 410
0.007630626 0.154811174 0.024227235 0.004590666 33 510
0.004553638 0.126866462 0.022537563 0.00194057 68 10
0.008846603 0.200133534 0.038365304 0.001460768 36 430
0.00641101 0.070521115 0.04587156 0.003417073 32 790
0.00608828 0.087120388 0.019134775 0.004843192 31 170
0.004976077 0.076810207 0.028239203 0.003040564 37 1030
0.007259927 0.132548675 0.037344398 0.002662947 64 170
0.004007112 0.032083433 0.028949545 0.003180348 32 1550
0.023163449 0.035107555 0.128819158 0.019319172 24 90
0.028815743 0.14185311 0.188274154 0.002457002 71 350
0.015142035 0.075960456 0.068369028 0.010766522 25 490
0.005528455 0.098780488 0.027983539 0.003067208 31 1510
0.025257954 0.130911436 0.113300493 0.011996043 23 290
0.007006617 0.059264305 0.039408867 0.004965346 32 410
0.041321724 0.04349843 0.268252666 0.031001679 21 1370
0.00431815 0.085248642 0.009803922 0.003806913 35 250
0.009269383 0.058373342 0.052117264 0.006613156 31 1230
0.010261422 0.037564134 0.012195122 0.010185949 52 290
0.015077605 0.109090909 0.081300813 0.006968641 33 1390
0.028923661 0.146040778 0.101461039 0.016518601 23 1410
0.003125 0.094131098 0.012145749 0.002187631 64 310
0.002980414 0.087709339 0.007281553 0.002566895 31 1610
0.008701341 0.080863592 0.051779935 0.004911382 21 2030
0.004271893 0.077710768 0.020210186 0.002928956 31 670
0.006813255 0.042703279 0.064464142 0.004241553 24 330
0.008342181 0.188988321 0.032905297 0.002618291 36 950
0.008869999 0.11549478 0.0544 0.002924893 71 1010
0.023559424 0.18772509 0.113509193 0.002771107 37 1290
0.019564199 0.146555764 0.072741807 0.010432395 22 1490
0.021008403 0.092510688 0.093227092 0.013646333 49 4810
0.006850168 0.078216465 0.027070064 0.005134441 35 1310
0.019058296 0.201473414 0.086645469 0.002005616 73 10
0.012586501 0.063133086 0.059571088 0.009420329 62 770
0.0060296 0.231500091 0.021310182 0.001426534 36 390
0.003749677 0.054607361 0.01578532 0.003054479 32 1690
0.005090161 0.068771322 0.025984252 0.00354713 32 1170
0.004828073 0.149788036 0.018867925 0.002354571 37 510
0.058561347 0.157855639 0.278431373 0.017347839 25 410
0.004705487 0.107301907 0.029757244 0.001694277 72 170
0.025341481 0.229870597 0.064894449 0.013535589 6 90
0.003392305 0.055135692 0.031931464 0.001726959 63 830
0.009281382 0.117993016 0.039719626 0.005209419 23 1270
0.010749354 0.066408269 0.086381323 0.005369499 23 370
0.006009375 0.051480309 0.054474708 0.003378949 23 1490
0.0096285 0.103265666 0.02952603 0.007337151 23 1070
0.04246848 0.047518985 0.043444531 0.042419786 49 2150
0.004707379 0.082379135 0.017760618 0.003535529 31 1050
0.005644546 0.198016781 0.021571649 0.001712003 73 310
0.011809754 0.052559452 0.036042945 0.010465413 63 270
0.031890661 0.114245663 0.202453988 0.009891197 32 510
0.018340015 0.111234326 0.09202454 0.009117958 25 1370
0.004051805 0.094493886 0.016079632 0.002796644 31 310
0.031190103 0.227740024 0.117061974 0.005866426 64 650
0.011351223 0.062218 0.117557252 0.004304887 13 1070
0.008102592 0.039903744 0.035877863 0.00694819 31 1110
0.035906697 0.039428141 0.158778626 0.03086323 53 1210
0.008585371 0.034211007 0.09610984 0.005485004 24 1470
0.116907001 0.05492163 0.443683409 0.097916943 45 510
0.005252765 0.051935229 0.02661597 0.004082483 2 90
0.010764369 0.129863717 0.028136882 0.008171604 23 1330
0.018825698 0.057793576 0.130599848 0.011969633 14 890
0.010450939 0.051054771 0.072024261 0.007138195 14 1170
0.004718604 0.064880806 0.031060606 0.002890933 72 430
0.003576751 0.13184302 0.012810852 0.002174411 37 770
0.012384386 0.20849663 0.036090226 0.00613983 37 890
0.007313344 0.088491457 0.053343351 0.002844639 32 90
0.029558183 0.207373989 0.099774944 0.011187439 37 450
0.008242837 0.175062148 0.035874439 0.002379064 64 210
0.048336167 0.325236823 0.131441374 0.008279338 23 830
0.001989112 0.141017588 0.008166295 0.000975015 31 930
0.0692132 0.044619509 0.057863501 0.06974327 49 610
0.011436914 0.041032972 0.043736101 0.010054874 31 1790
0.012752103 0.122185041 0.091043671 0.001854523 35 350
0.013906057 0.139163576 0.077720207 0.003589805 73 430
0.011545526 0.118429109 0.061299852 0.004861593 23 470
0.004689893 0.129881317 0.017686072 0.002749973 31 910
0.004456264 0.097822181 0.027920647 0.001912046 37 290
0.008669488 0.025669958 0.063736264 0.007218684 24 1190
0.010174881 0.086868045 0.049048316 0.006476774 23 930
0.005560354 0.073796156 0.024871982 0.004021682 31 110
0.008409333 0.162146157 0.024105186 0.005371784 33 1590
0.022138635 0.148737238 0.086705202 0.010857215 37 90
0.011356246 0.069288108 0.080144404 0.006235218 31 430
0.01224432 0.09937009 0.06980057 0.00589391 2 230
0.018243715 0.122555866 0.112535613 0.005073617 35 230
0.00920669 0.215896885 0.031982942 0.002935421 36 410
0.007454201 0.178648136 0.02758133 0.00307645 73 450
0.005369551 0.111891977 0.024700071 0.002934116 35 270
0.006858032 0.100325226 0.04298802 0.002829077 25 890
0.011507907 0.105501522 0.045038705 0.007553121 23 1230
0.010918788 0.035876019 0.105890603 0.007384792 14 150
0.055438483 0.232938888 0.200417537 0.011411665 23 110
0.005232296 0.129815065 0.024322446 0.002384408 33 210
0.010309278 0.122859334 0.053398058 0.004273919 37 230
0.006510114 0.167751686 0.028413028 0.002095265 36 730
0.015085687 0.174149167 0.063063063 0.004968581 64 1050
0.030087949 0.2240395 0.092975207 0.011930801 23 1530
0.008372093 0.061606765 0.040494166 0.006263236 21 1070
0.004830211 0.106850117 0.02739726 0.002130449 72 530
0.026243932 0.221783981 0.107387141 0.003118908 71 50
0.002498255 0.053749219 0.017771702 0.001630688 72 290
0.008298755 0.196091554 0.036177474 0.001498501 36 530
0.081420581 0.044866897 0.049046322 0.082941346 66 10
0.027960419 0.047880997 0.050985724 0.026802502 43 330
0.006506507 0.184434434 0.02578019 0.002147898 68 230
0.004804759 0.112492373 0.028474576 0.001804589 31 690
0.017960763 0.101892788 0.084745763 0.010383817 23 1110
0.005936791 0.128950585 0.032498307 0.002004611 31 750
0.011830563 0.085295476 0.079161028 0.00555205 40 7000
0.009242464 0.128012438 0.053306343 0.00277365 31 810
0.006015615 0.190451811 0.024193548 0.00173913 36 130
0.006631029 0.030359912 0.063172043 0.004860702 24 890
0.015126251 0.177346355 0.069845534 0.003329955 36 210
0.008500249 0.022501545 0.05961152 0.007323692 22 950
0.00334588 0.089263309 0.015394913 0.002164928 31 790
0.038003148 0.168315718 0.105544422 0.02433419 23 310
0.00915705 0.188283994 0.031978681 0.003863391 25 130
0.020677452 0.075985844 0.146373919 0.010340866 31 70
0.011307468 0.033922405 0.028609448 0.010699935 43 1050
0.011769964 0.112336114 0.069628647 0.004447801 33 190
0.017149984 0.094044278 0.105437666 0.007985131 23 730
0.005392973 0.119676422 0.021206097 0.003243243 21 70
0.017177818 0.118754412 0.091809775 0.007120605 33 1430
0.029080794 0.193071185 0.115913556 0.008304607 71 690
0.008018549 0.148101633 0.035877365 0.003175323 31 1890
0.006112781 0.078192654 0.039087948 0.00331565 35 190
0.008357869 0.146072751 0.035760728 0.003670337 63 170
0.003195217 0.159142445 0.011010363 0.001716107 31 90
0.004721635 0.10880902 0.025906736 0.002135062 33 1570
0.007528681 0.061543977 0.070550162 0.00339573 31 1030
0.00828877 0.137878788 0.018099548 0.006719735 35 390
0.006805527 0.106413694 0.0374677 0.003154089 61 70
0.004617968 0.162468514 0.01744186 0.002130326 33 1170
0.007413911 0.151594966 0.028314028 0.00367943 33 1650
0.063793636 0.120481928 0.145512821 0.052599227 66 70
0.046977354 0.295526858 0.110829639 0.020191286 23 950
0.011617429 0.050878548 0.055028463 0.00929034 25 430
0.017878278 0.098860026 0.111531191 0.007604037 2 70
0.004576321 0.234278122 0.012602394 0.002120686 33 650
0.00711257 0.217480509 0.016981132 0.004369865 64 910
0.026498638 0.108378747 0.149591452 0.011536405 33 790
0.01504748 0.232578524 0.054648241 0.003045879 36 690
0.011746609 0.222766047 0.040175769 0.003598417 33 290
0.020048184 0.138100155 0.093457944 0.008285914 25 470
0.008570975 0.042458071 0.097819315 0.004613642 24 1690
0.00722104 0.1222256 0.032960199 0.003636993 64 270
0.043395901 0.278629241 0.12855377 0.0105037 36 470
0.004887027 0.102754506 0.029647931 0.002051355 61 250
0.012071567 0.174498814 0.046324892 0.004830918 35 370
0.025604297 0.289883617 0.075972823 0.005042864 36 830
0.005180558 0.082482604 0.032635468 0.002712427 72 590
0.005675878 0.122031367 0.021419829 0.003487581 37 110
0.008859674 0.093455273 0.048929664 0.004728878 31 1910
0.004055556 0.091222222 0.021924482 0.00226189 37 50
0.010673328 0.186442602 0.045066991 0.002791347 33 810
0.003086593 0.09231719 0.019452888 0.001422035 62 50
0.00327718 0.094635773 0.015795869 0.001968629 31 270
0.011013376 0.059828438 0.121506683 0.003982061 24 770
0.025923178 0.016969585 0.035822708 0.025752288 54 650
0.039479287 0.100249407 0.029126214 0.040632817 41 30
0.012886959 0.076994911 0.055791389 0.009307972 25 1310
0.061189205 0.062053672 0.113264688 0.057743939 21 1030
0.004058442 0.103084416 0.023016354 0.001879568 31 1970
0.00724471 0.063554125 0.045235223 0.004666394 31 990
0.006860475 0.071434697 0.039015606 0.004386775 31 650
0.007038949 0.156733928 0.026946108 0.003338898 37 670
0.003732982 0.091677646 0.021556886 0.001934002 72 710
0.006846745 0.156818608 0.023325359 0.00378198 33 1010
0.00995658 0.125393023 0.063880597 0.002225456 68 330
0.018138918 0.247308657 0.061419201 0.003918495 36 250
0.002318718 0.088585582 0.015466984 0.001040763 68 250
0.032012195 0.116962306 0.096563981 0.023462021 25 290
0.022792023 0.150373932 0.133806986 0.003143666 71 390
0.007074865 0.043503988 0.029568303 0.006051803 22 1570
0.014622415 0.081481481 0.054899646 0.011049434 31 1250
0.010029299 0.063744272 0.040070713 0.007983952 21 750
0.008522727 0.160700758 0.032999411 0.003836173 33 1210
0.020288271 0.115991529 0.150176678 0.003245499 62 750
0.013625932 0.244406196 0.03286385 0.007403189 36 510
0.01600674 0.131270583 0.102683781 0.002909283 62 870
0.009009844 0.031793997 0.124198251 0.005227281 45 170
0.010618793 0.131245225 0.051804424 0.004396764 25 530
0.008763943 0.196562713 0.034163289 0.002549936 36 450
0.004843305 0.123504274 0.017877739 0.003006663 31 230
0.003746254 0.216533467 0.007497116 0.002709595 36 630
0.009055501 0.169230769 0.041426928 0.002461322 64 410
0.006801628 0.093080548 0.037974684 0.00360222 31 830
0.011563495 0.060206343 0.126509488 0.004199668 13 170
0.019004155 0.118929228 0.122565865 0.005025126 62 430
0.003272105 0.129917454 0.009730967 0.002307692 31 1650
0.015350684 0.154300838 0.064608348 0.006363447 33 90
0.00438293 0.201730104 0.017724414 0.001011415 33 1330
0.007746716 0.19714831 0.0261959 0.003216333 71 570
0.021506575 0.049058391 0.180011357 0.013329427 14 270
0.008819248 0.151125953 0.039093484 0.003429494 33 1510
0.00868739 0.240396362 0.027103331 0.002859185 36 370
0.072286912 0.165440149 0.103040541 0.066190423 62 550
0.022426529 0.094542169 0.117481731 0.012501467 13 490
0.007829878 0.15837708 0.043258427 0.001162914 37 810
0.008374207 0.213781553 0.027979855 0.003043214 33 1130
0.010964254 0.268549114 0.032438479 0.003080082 36 570
0.010741019 0.050004174 0.084028937 0.006883421 21 570
0.00560656 0.126287757 0.023862375 0.002967835 73 650
0.005626283 0.074045175 0.024958403 0.004080365 31 1390
0.004635375 0.065880721 0.038227147 0.002266245 31 1270
0.006467422 0.072587772 0.018815717 0.005500931 43 1270
0.005965796 0.239957577 0.01878453 0.001918716 36 230
0.014717968 0.135674262 0.060022026 0.007606535 23 1650
0.008084728 0.147465438 0.04002193 0.002560455 33 630
0.00451957 0.164964295 0.017534247 0.001948474 37 830
0.006646471 0.082877425 0.044189853 0.003253796 35 790
0.006105556 0.035948416 0.034295046 0.005054401 21 190
0.017480546 0.103755498 0.073913043 0.010947527 6 30
0.007739938 0.158410733 0.03257329 0.003065604 33 330
0.005021584 0.081182275 0.034183397 0.002444988 63 50
0.00316168 0.072955776 0.023293608 0.001577354 31 1690
0.006931642 0.136273136 0.035714286 0.002390506 35 1510
0.010846181 0.166009322 0.044816415 0.004084265 37 370
0.016444771 0.050532277 0.052801724 0.014509793 48 190
0.009611061 0.104372752 0.054927302 0.004330091 31 1710
0.034622994 0.204440536 0.089784946 0.020447637 43 870
0.024018986 0.076271533 0.0472103 0.022104097 35 670
0.032057911 0.214753533 0.144997325 0.001170618 65 330
0.018094349 0.134271559 0.098395722 0.005639877 25 570
0.003430532 0.123565114 0.016017085 0.001656003 31 350
0.011450382 0.07876856 0.075612354 0.005964305 23 570
0.005138532 0.130754809 0.018587361 0.003115514 63 570
0.007930607 0.058457249 0.067302597 0.004244398 24 1430
0.022933205 0.151711972 0.135306554 0.002835807 24 550
0.004507986 0.08140134 0.017405063 0.003365115 21 1410
0.008168302 0.112005641 0.037775446 0.004433856 33 430
0.062298604 0.081933405 0.398531725 0.032291277 45 1050
0.010189569 0.037270832 0.048092002 0.008722224 21 10
0.001781322 0.163711935 0.005181347 0.001115732 37 1250
0.008623489 0.014581398 0.100983946 0.007256816 14 1330
0.008364953 0.166695412 0.031557165 0.003725551 37 1090
0.007767398 0.203841713 0.027806385 0.002636783 36 50
0.038433275 0.14271017 0.138516993 0.021772673 33 1030
0.011305638 0.057863501 0.094871795 0.006173228 13 250
0.009211654 0.104648672 0.061412487 0.00311042 22 1270
0.008342531 0.063688892 0.02038736 0.007523228 43 950
0.00405225 0.094059878 0.028890015 0.001473452 68 210
0.01305947 0.081869653 0.110550227 0.004366223 24 1030
0.002725232 0.158945175 0.008068583 0.001715429 33 230
0.021802491 0.075059616 0.227433182 0.005115404 13 230
0.007794027 0.086872756 0.052419355 0.00354848 73 750
0.01221539 0.055010803 0.029707956 0.011197092 52 310
0.028399058 0.293849323 0.064096144 0.013544488 23 130
0.006419507 0.099477482 0.027013507 0.004144562 33 450
0.023748339 0.177137794 0.108554277 0.005492139 13 790
0.009465577 0.117584808 0.0495 0.004130855 25 930
0.013186222 0.134755113 0.083874189 0.002177125 33 1470
0.005913866 0.139428094 0.024451098 0.002910502 35 1070
0.007789606 0.074891502 0.027736503 0.00617482 61 190
0.002830623 0.133105128 0.011374876 0.001518718 31 210
0.004116921 0.166982297 0.012820513 0.002372245 33 730
0.052910663 0.234466859 0.177974435 0.014606234 36 290
0.004692588 0.196131009 0.019042969 0.001191327 36 610
0.010688506 0.071141033 0.065853659 0.006463424 23 670
0.006075013 0.108293714 0.031219512 0.003021327 32 1130
0.004491474 0.156744823 0.01457018 0.002618037 33 1730
0.037567831 0.286767775 0.100436681 0.012290285 23 30
0.004951468 0.081109758 0.028585271 0.00286533 73 70
0.043805476 0.051606451 0.20494186 0.035037305 56 810
0.007062308 0.117724114 0.038703435 0.002840359 33 910
0.013424191 0.141260647 0.044380125 0.008332011 2 210
0.012675176 0.092787646 0.062049062 0.007625326 25 1230
0.016764634 0.014982538 0.041726619 0.016384952 54 370
0.017481867 0.097312628 0.085045389 0.0101983 35 10
0.020644065 0.02615498 0.060678452 0.019568844 42 1190
0.015696692 0.126479111 0.044391408 0.011541917 23 550
0.009296029 0.189440433 0.033825631 0.003563078 33 1070
0.003630778 0.146767211 0.015223597 0.001636661 33 1050
0.005425133 0.207634642 0.014726841 0.002987676 36 970
0.00562887 0.131715554 0.014719848 0.004249802 33 1270
0.009600357 0.094128154 0.028937381 0.007591068 23 1170
0.008311485 0.117699559 0.028436019 0.005626857 62 590
0.015786877 0.095214603 0.092793217 0.007683157 25 810
0.029600428 0.142389416 0.169873299 0.006310869 62 10
0.004418763 0.10371953 0.019194757 0.002708853 67 50
0.018742679 0.209195627 0.075128325 0.003826688 36 1030
0.0056111 0.109569476 0.027467412 0.002921632 31 1090
0.006356059 0.129039995 0.026022305 0.003442341 31 470
0.01683423 0.08432702 0.075785582 0.011405226 49 4910
0.008455101 0.093873304 0.041570439 0.005024404 2 130
0.019263285 0.130857488 0.098754038 0.007295213 25 670
0.010163609 0.134853743 0.045036765 0.004727794 32 1150
0.006547388 0.141190198 0.036271809 0.001660628 64 290
0.012482663 0.100924642 0.05542831 0.00766185 6 250
0.025115612 0.174294371 0.107959744 0.007628428 25 850
0.003871757 0.148689037 0.015989036 0.001755366 31 1410
0.051198784 0.050438748 0.218721461 0.042300323 56 190
0.014659205 0.091797528 0.018198362 0.014301481 31 150
0.013129458 0.039640516 0.147660154 0.007576468 24 30
0.012718601 0.291865395 0.028597367 0.006173994 33 690
0.014836795 0.092155306 0.110657596 0.005110027 13 1210
0.028651116 0.080194147 0.159891599 0.017208789 13 310
0.023109405 0.084990403 0.176603433 0.008852156 12 330
0.02266521 0.120972146 0.085327314 0.014041628 49 1490
0.028494565 0.122048973 0.10211426 0.018260271 49 2850
0.013082677 0.025477999 0.045413669 0.012237413 22 1630
0.014610983 0.136003896 0.081468218 0.004086809 35 1410
0.029429013 0.119155515 0.134675615 0.015191865 22 1650
0.013672165 0.166815277 0.044097996 0.007580487 37 1350
0.003321399 0.096881335 0.014247551 0.002149305 72 110
0.025623849 0.377491208 0.062555457 0.00322841 33 750
0.018618278 0.106842453 0.078726227 0.011427967 35 1190
0.009000834 0.055550105 0.054304636 0.006336181 23 910
0.004272836 0.118128289 0.016321129 0.002658946 31 1490
0.010491406 0.072419401 0.076177895 0.005363036 21 1050
0.016883432 0.1845868 0.070459519 0.0047553 25 1070
0.016988094 0.079857968 0.106364429 0.009231235 13 1130
0.018449036 0.037684531 0.075217391 0.016225972 52 10
0.007748018 0.041738157 0.067935958 0.005126465 22 390
0.017726318 0.119319637 0.089308716 0.008027923 24 1230
0.017740373 0.070689029 0.14732334 0.007883507 24 590
0.007314454 0.156690377 0.033404711 0.002466778 21 630
0.005245839 0.111497926 0.028229256 0.002361655 61 30
0.018725676 0.043956457 0.193755346 0.010678256 14 750
0.006084605 0.07555856 0.051129101 0.002402925 63 10
0.011956096 0.038367307 0.092379736 0.008747346 49 3090
0.012843251 0.14396673 0.061597281 0.004643852 35 1550
0.017577263 0.055030534 0.037974684 0.016389414 49 4530
0.008577671 0.03501934 0.064080944 0.006563447 24 230
0.012922724 0.124433328 0.055276382 0.006903529 25 1210
0.011517125 0.144295707 0.045549519 0.00577831 33 850
0.017498698 0.073365818 0.09273183 0.01154215 52 30
0.007787054 0.089775748 0.043786489 0.004236417 71 250
0.006669943 0.168503826 0.025 0.002955332 33 930
0.00770937 0.065110366 0.064395513 0.003761465 21 1790
